"On-time Graduation Rate"
10/26/2022

Year,Level,Division,Subgroup,Cohort,"Graduation Count","Virginia On-Time Graduation Rate","Completer Count","Completion Rate"
2020,DIV,"Prince Edward County Public Schools","Economically Disadvantaged",65,52,80,53,81.5
2020,DIV,"Prince Edward County Public Schools","English Learners",<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools",Female,68,53,77.9,54,79.4
2020,DIV,"Prince Edward County Public Schools","Foster Care",<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools",Hispanic,<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools",Homeless,<,<,100,<,100
2020,DIV,"Prince Edward County Public Schools",Male,83,59,71.1,59,71.1
2020,DIV,"Prince Edward County Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Prince Edward County Public Schools","Multiple Races",<,<,100,<,100
2020,DIV,"Prince Edward County Public Schools","Native Hawaiian",<,<,100,<,100
2020,DIV,"Prince Edward County Public Schools","Students with Disabilities",15,11,73.3,12,80
2020,DIV,"Prince Edward County Public Schools",White,60,38,63.3,39,65
2020,DIV,"Prince George County Public Schools","All Students",426,388,91.1,390,91.5
2020,DIV,"Prince George County Public Schools","American Indian",<,<,100,<,100
2020,DIV,"Prince George County Public Schools",Asian,<,<,100,<,100
2020,DIV,"Prince George County Public Schools",Black,127,115,90.6,115,90.6
2020,DIV,"Prince George County Public Schools","Economically Disadvantaged",166,146,88,147,88.6
2020,DIV,"Prince George County Public Schools","English Learners",<,<,100,<,100
2020,DIV,"Prince George County Public Schools",Female,224,208,92.9,210,93.8
2020,DIV,"Prince George County Public Schools",Hispanic,44,43,97.7,43,97.7
2020,DIV,"Prince George County Public Schools",Homeless,<,<,<,<,<
2020,DIV,"Prince George County Public Schools",Male,202,180,89.1,180,89.1
2020,DIV,"Prince George County Public Schools","Military Connected",109,102,93.6,103,94.5
2020,DIV,"Prince George County Public Schools","Multiple Races",24,19,79.2,19,79.2
2020,DIV,"Prince George County Public Schools","Native Hawaiian",<,<,100,<,100
2020,DIV,"Prince George County Public Schools","Students with Disabilities",51,44,86.3,44,86.3
2020,DIV,"Prince George County Public Schools",White,215,195,90.7,197,91.6
2020,DIV,"Prince William County Public Schools","All Students",6905,6410,92.8,6439,93.3
2020,DIV,"Prince William County Public Schools","American Indian",21,20,95.2,20,95.2
2020,DIV,"Prince William County Public Schools",Asian,662,646,97.6,648,97.9
2020,DIV,"Prince William County Public Schools",Black,1463,1377,94.1,1380,94.3
2020,DIV,"Prince William County Public Schools","Economically Disadvantaged",2356,2098,89,2105,89.3
2020,DIV,"Prince William County Public Schools","English Learners",1007,797,79.1,798,79.2
2020,DIV,"Prince William County Public Schools",Female,3427,3266,95.3,3278,95.7
2020,DIV,"Prince William County Public Schools","Foster Care",<,<,100,<,100
2020,DIV,"Prince William County Public Schools",Hispanic,2276,1959,86.1,1965,86.3
2020,DIV,"Prince William County Public Schools",Homeless,23,18,78.3,18,78.3
2020,DIV,"Prince William County Public Schools",Male,3478,3144,90.4,3161,90.9
2020,DIV,"Prince William County Public Schools","Military Connected",217,208,95.9,208,95.9
2020,DIV,"Prince William County Public Schools","Multiple Races",391,372,95.1,375,95.9
2020,DIV,"Prince William County Public Schools","Native Hawaiian",<,<,100,<,100
2020,DIV,"Prince William County Public Schools","Students with Disabilities",756,670,88.6,676,89.4
2020,DIV,"Prince William County Public Schools",White,2084,2028,97.3,2043,98
2020,DIV,"Pulaski County Public Schools","All Students",285,272,95.4,274,96.1
2020,DIV,"Pulaski County Public Schools","American Indian",<,<,100,<,100
2020,DIV,"Pulaski County Public Schools",Asian,<,<,100,<,100
2020,DIV,"Pulaski County Public Schools",Black,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools","Economically Disadvantaged",98,87,88.8,89,90.8
2020,DIV,"Pulaski County Public Schools","English Learners",<,<,100,<,100
2020,DIV,"Pulaski County Public Schools",Female,133,128,96.2,129,97
2020,DIV,"Pulaski County Public Schools","Foster Care",<,<,100,<,100
2020,DIV,"Pulaski County Public Schools",Hispanic,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools",Homeless,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools",Male,152,144,94.7,145,95.4
2020,DIV,"Pulaski County Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Pulaski County Public Schools","Multiple Races",23,22,95.7,22,95.7
2020,DIV,"Pulaski County Public Schools","Students with Disabilities",47,45,95.7,45,95.7
2020,DIV,"Pulaski County Public Schools",White,241,232,96.3,233,96.7
2020,DIV,"Radford City Public Schools","All Students",123,119,96.7,119,96.7
2020,DIV,"Radford City Public Schools",Asian,<,<,100,<,100
2020,DIV,"Radford City Public Schools",Black,12,12,100,12,100
2020,DIV,"Radford City Public Schools","Economically Disadvantaged",49,45,91.8,45,91.8
2020,DIV,"Radford City Public Schools","English Learners",<,<,100,<,100
2020,DIV,"Radford City Public Schools",Female,66,63,95.5,63,95.5
2020,DIV,"Radford City Public Schools",Hispanic,<,<,100,<,100
2020,DIV,"Radford City Public Schools",Homeless,<,<,<,<,<
2020,DIV,"Radford City Public Schools",Male,57,56,98.2,56,98.2
2020,DIV,"Radford City Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Radford City Public Schools","Multiple Races",<,<,<,<,<
2020,DIV,"Radford City Public Schools","Students with Disabilities",13,13,100,13,100
2020,DIV,"Radford City Public Schools",White,98,95,96.9,95,96.9
2020,DIV,"Rappahannock County Public Schools","All Students",57,52,91.2,52,91.2
2020,DIV,"Rappahannock County Public Schools",Black,<,<,<,<,<
2020,DIV,"Rappahannock County Public Schools","Economically Disadvantaged",19,15,78.9,15,78.9
2020,DIV,"Rappahannock County Public Schools",Female,27,26,96.3,26,96.3
2020,DIV,"Rappahannock County Public Schools","Foster Care",<,<,<,<,<
2020,DIV,"Rappahannock County Public Schools",Hispanic,<,<,100,<,100
2020,DIV,"Rappahannock County Public Schools",Male,30,26,86.7,26,86.7
2020,DIV,"Rappahannock County Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Rappahannock County Public Schools","Multiple Races",<,<,<,<,<
2020,DIV,"Rappahannock County Public Schools","Students with Disabilities",12,9,75,9,75
2020,DIV,"Rappahannock County Public Schools",White,50,47,94,47,94
2020,DIV,"Richmond City Public Schools","All Students",1479,1161,78.5,1172,79.2
2020,DIV,"Richmond City Public Schools",Asian,19,18,94.7,18,94.7
2020,DIV,"Richmond City Public Schools",Black,956,766,80.1,773,80.9
2020,DIV,"Richmond City Public Schools","Economically Disadvantaged",841,688,81.8,695,82.6
2020,DIV,"Richmond City Public Schools","English Learners",145,78,53.8,79,54.5
2020,DIV,"Richmond City Public Schools",Female,788,673,85.4,674,85.5
2020,DIV,"Richmond City Public Schools","Foster Care",<,<,100,<,100
2020,DIV,"Richmond City Public Schools",Hispanic,257,147,57.2,148,57.6
2020,DIV,"Richmond City Public Schools",Homeless,19,12,63.2,12,63.2
2020,DIV,"Richmond City Public Schools",Male,691,488,70.6,498,72.1
2020,DIV,"Richmond City Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Richmond City Public Schools","Multiple Races",24,22,91.7,22,91.7
2020,DIV,"Richmond City Public Schools","Students with Disabilities",270,202,74.8,203,75.2
2020,DIV,"Richmond City Public Schools",White,223,208,93.3,211,94.6
2020,DIV,"Richmond County Public Schools","All Students",83,81,97.6,81,97.6
2020,DIV,"Richmond County Public Schools","American Indian",<,<,100,<,100
2020,DIV,"Richmond County Public Schools",Black,26,25,96.2,25,96.2
2020,DIV,"Richmond County Public Schools","Economically Disadvantaged",32,32,100,32,100
2020,DIV,"Richmond County Public Schools","English Learners",<,<,100,<,100
2020,DIV,"Richmond County Public Schools",Female,43,43,100,43,100
2020,DIV,"Richmond County Public Schools",Hispanic,<,<,100,<,100
2020,DIV,"Richmond County Public Schools",Male,40,38,95,38,95
2020,DIV,"Richmond County Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Richmond County Public Schools","Multiple Races",<,<,100,<,100
2020,DIV,"Richmond County Public Schools","Students with Disabilities",<,<,<,<,<
2020,DIV,"Richmond County Public Schools",White,47,46,97.9,46,97.9
2020,DIV,"Roanoke City Public Schools","All Students",940,839,89.3,840,89.4
2020,DIV,"Roanoke City Public Schools","American Indian",<,<,<,<,<
2020,DIV,"Roanoke City Public Schools",Asian,39,38,97.4,38,97.4
2020,DIV,"Roanoke City Public Schools",Black,407,370,90.9,370,90.9
2020,DIV,"Roanoke City Public Schools","Economically Disadvantaged",461,406,88.1,406,88.1
2020,DIV,"Roanoke City Public Schools","English Learners",102,76,74.5,76,74.5
2020,DIV,"Roanoke City Public Schools",Female,452,410,90.7,410,90.7
2020,DIV,"Roanoke City Public Schools","Foster Care",21,17,81,17,81
2020,DIV,"Roanoke City Public Schools",Hispanic,119,92,77.3,92,77.3
2020,DIV,"Roanoke City Public Schools",Homeless,18,15,83.3,15,83.3
2020,DIV,"Roanoke City Public Schools",Male,488,429,87.9,430,88.1
2020,DIV,"Roanoke City Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Roanoke City Public Schools","Multiple Races",33,31,93.9,31,93.9
2020,DIV,"Roanoke City Public Schools","Native Hawaiian",<,<,100,<,100
2020,DIV,"Roanoke City Public Schools","Students with Disabilities",144,122,84.7,122,84.7
2020,DIV,"Roanoke City Public Schools",White,338,305,90.2,306,90.5
2020,DIV,"Roanoke County Public Schools","All Students",1102,1050,95.3,1057,95.9
2020,DIV,"Roanoke County Public Schools","American Indian",<,<,100,<,100
2020,DIV,"Roanoke County Public Schools",Asian,55,54,98.2,54,98.2
2020,DIV,"Roanoke County Public Schools",Black,79,72,91.1,72,91.1
2020,DIV,"Roanoke County Public Schools","Economically Disadvantaged",277,257,92.8,260,93.9
2020,DIV,"Roanoke County Public Schools","English Learners",21,18,85.7,18,85.7
2020,DIV,"Roanoke County Public Schools",Female,535,516,96.4,519,97
2020,DIV,"Roanoke County Public Schools","Foster Care",<,<,<,<,<
2020,DIV,"Roanoke County Public Schools",Hispanic,61,58,95.1,58,95.1
2020,DIV,"Roanoke County Public Schools",Homeless,<,<,<,<,<
2020,DIV,"Roanoke County Public Schools",Male,567,534,94.2,538,94.9
2020,DIV,"Roanoke County Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Roanoke County Public Schools","Multiple Races",54,52,96.3,53,98.1
2020,DIV,"Roanoke County Public Schools","Students with Disabilities",90,76,84.4,78,86.7
2020,DIV,"Roanoke County Public Schools",White,852,813,95.4,819,96.1
2020,DIV,"Rockbridge County Public Schools","All Students",257,227,88.3,229,89.1
2020,DIV,"Rockbridge County Public Schools","American Indian",<,<,<,<,<
2020,DIV,"Rockbridge County Public Schools",Asian,<,<,100,<,100
2020,DIV,"Rockbridge County Public Schools",Black,<,<,100,<,100
2020,DIV,"Rockbridge County Public Schools","Economically Disadvantaged",112,91,81.3,93,83
2020,DIV,"Rockbridge County Public Schools",Female,115,106,92.2,106,92.2
2020,DIV,"Rockbridge County Public Schools",Hispanic,<,<,<,<,<
2020,DIV,"Rockbridge County Public Schools",Homeless,<,<,100,<,100
2020,DIV,"Rockbridge County Public Schools",Male,142,121,85.2,123,86.6
2020,DIV,"Rockbridge County Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Rockbridge County Public Schools","Multiple Races",11,11,100,11,100
2020,DIV,"Rockbridge County Public Schools","Students with Disabilities",33,30,90.9,30,90.9
2020,DIV,"Rockbridge County Public Schools",White,228,201,88.2,203,89
2020,DIV,"Rockingham County Public Schools","All Students",883,821,93,836,94.7
2020,DIV,"Rockingham County Public Schools","American Indian",<,<,100,<,100
2020,DIV,"Rockingham County Public Schools",Asian,13,13,100,13,100
2020,DIV,"Rockingham County Public Schools",Black,10,7,70,8,80
2020,DIV,"Rockingham County Public Schools","Economically Disadvantaged",313,270,86.3,280,89.5
2020,DIV,"Rockingham County Public Schools","English Learners",47,38,80.9,38,80.9
2020,DIV,"Rockingham County Public Schools",Female,409,393,96.1,396,96.8
2020,DIV,"Rockingham County Public Schools","Foster Care",<,<,100,<,100
2020,DIV,"Rockingham County Public Schools",Hispanic,124,111,89.5,113,91.1
2020,DIV,"Rockingham County Public Schools",Homeless,<,<,<,<,<
2020,DIV,"Rockingham County Public Schools",Male,474,428,90.3,440,92.8
2020,DIV,"Rockingham County Public Schools",Migrant,<,<,100,<,100
2020,DIV,"Rockingham County Public Schools","Military Connected",11,11,100,11,100
2020,DIV,"Rockingham County Public Schools","Multiple Races",33,32,97,33,100
2020,DIV,"Rockingham County Public Schools","Students with Disabilities",88,83,94.3,84,95.5
2020,DIV,"Rockingham County Public Schools",White,702,657,93.6,668,95.2
2020,DIV,"Russell County Public Schools","All Students",278,251,90.3,254,91.4
2020,DIV,"Russell County Public Schools",Asian,<,<,100,<,100
2020,DIV,"Russell County Public Schools","Economically Disadvantaged",146,124,84.9,127,87
2020,DIV,"Russell County Public Schools","English Learners",<,<,100,<,100
2020,DIV,"Russell County Public Schools",Female,156,146,93.6,148,94.9
2020,DIV,"Russell County Public Schools",Hispanic,<,<,100,<,100
2020,DIV,"Russell County Public Schools",Homeless,<,<,100,<,100
2020,DIV,"Russell County Public Schools",Male,122,105,86.1,106,86.9
2020,DIV,"Russell County Public Schools","Multiple Races",<,<,100,<,100
2020,DIV,"Russell County Public Schools","Students with Disabilities",42,36,85.7,36,85.7
2020,DIV,"Russell County Public Schools",White,272,245,90.1,248,91.2
2020,DIV,"Salem City Public Schools","All Students",320,308,96.3,312,97.5
2020,DIV,"Salem City Public Schools",Asian,11,11,100,11,100
2020,DIV,"Salem City Public Schools",Black,47,46,97.9,46,97.9
2020,DIV,"Salem City Public Schools","Economically Disadvantaged",102,95,93.1,97,95.1
2020,DIV,"Salem City Public Schools","English Learners",14,14,100,14,100
2020,DIV,"Salem City Public Schools",Female,163,160,98.2,161,98.8
2020,DIV,"Salem City Public Schools","Foster Care",<,<,100,<,100
2020,DIV,"Salem City Public Schools",Hispanic,16,16,100,16,100
2020,DIV,"Salem City Public Schools",Homeless,<,<,100,<,100
2020,DIV,"Salem City Public Schools",Male,157,148,94.3,151,96.2
2020,DIV,"Salem City Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Salem City Public Schools","Multiple Races",10,9,90,10,100
2020,DIV,"Salem City Public Schools","Native Hawaiian",<,<,100,<,100
2020,DIV,"Salem City Public Schools","Students with Disabilities",40,40,100,40,100
2020,DIV,"Salem City Public Schools",White,235,225,95.7,228,97
2020,DIV,"Scott County Public Schools","All Students",252,236,93.7,241,95.6
2020,DIV,"Scott County Public Schools",Black,<,<,<,<,<
2020,DIV,"Scott County Public Schools","Economically Disadvantaged",245,230,93.9,235,95.9
2020,DIV,"Scott County Public Schools",Female,129,120,93,123,95.3
2020,DIV,"Scott County Public Schools","Foster Care",<,<,<,<,<
2020,DIV,"Scott County Public Schools",Hispanic,<,<,100,<,100
2020,DIV,"Scott County Public Schools",Homeless,<,<,100,<,100
2020,DIV,"Scott County Public Schools",Male,123,116,94.3,118,95.9
2020,DIV,"Scott County Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Scott County Public Schools","Multiple Races",<,<,100,<,100
2020,DIV,"Scott County Public Schools","Students with Disabilities",52,44,84.6,49,94.2
2020,DIV,"Scott County Public Schools",White,242,227,93.8,232,95.9
2020,DIV,"Shenandoah County Public Schools","All Students",481,471,97.9,471,97.9
2020,DIV,"Shenandoah County Public Schools",Asian,<,<,100,<,100
2020,DIV,"Shenandoah County Public Schools",Black,20,19,95,19,95
2020,DIV,"Shenandoah County Public Schools","Economically Disadvantaged",203,197,97,197,97
2020,DIV,"Shenandoah County Public Schools","English Learners",28,22,78.6,22,78.6
2020,DIV,"Shenandoah County Public Schools",Female,223,220,98.7,220,98.7
2020,DIV,"Shenandoah County Public Schools","Foster Care",<,<,100,<,100
2020,DIV,"Shenandoah County Public Schools",Hispanic,71,65,91.5,65,91.5
2020,DIV,"Shenandoah County Public Schools",Male,258,251,97.3,251,97.3
2020,DIV,"Shenandoah County Public Schools",Migrant,<,<,100,<,100
2020,DIV,"Shenandoah County Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Shenandoah County Public Schools","Multiple Races",11,11,100,11,100
2020,DIV,"Shenandoah County Public Schools","Students with Disabilities",75,74,98.7,74,98.7
2020,DIV,"Shenandoah County Public Schools",White,375,372,99.2,372,99.2
2020,DIV,"Smyth County Public Schools","All Students",329,318,96.7,319,97
2020,DIV,"Smyth County Public Schools",Asian,<,<,100,<,100
2020,DIV,"Smyth County Public Schools",Black,14,13,92.9,13,92.9
2020,DIV,"Smyth County Public Schools","Economically Disadvantaged",172,167,97.1,168,97.7
2020,DIV,"Smyth County Public Schools","English Learners",<,<,100,<,100
2020,DIV,"Smyth County Public Schools",Female,157,154,98.1,154,98.1
2020,DIV,"Smyth County Public Schools","Foster Care",<,<,100,<,100
2020,DIV,"Smyth County Public Schools",Hispanic,13,13,100,13,100
2020,DIV,"Smyth County Public Schools",Male,172,164,95.3,165,95.9
2020,DIV,"Smyth County Public Schools","Military Connected",<,<,100,<,100
2020,DIV,"Smyth County Public Schools","Students with Disabilities",46,44,95.7,44,95.7
2020,DIV,"Smyth County Public Schools",White,298,288,96.6,289,97
2020,DIV,"Southampton County Public Schools","All Students",214,200,93.5,200,93.5
2020,DIV,"Southampton County Public Schools","American Indian",<,<,100,<,100
2020,DIV,"Southampton County Public Schools",Asian,<,<,100,<,100
2020,DIV,"Southampton County Public Schools",Black,91,84,92.3,84,92.3
2020,DIV,"Southampton County Public Schools","Economically Disadvantaged",76,70,92.1,70,92.1
2020,DIV,"Southampton County Public Schools","English Learners",<,<,100,<,100
